ENST00000252512	0.999641163644214	XPO7
ENST00000441556	0.999436741866023	CTTNBP2
ENST00000252744	0.998445190909467	ZSWIM6
ENST00000268164	0.997967683240261	ST8SIA2
ENST00000297146	0.997807927838546	GPR85
ENST00000367821	0.996435650174608	TBX19
ENST00000251241	0.995507062283601	DHX40
ENST00000367833	0.99506951005204	TIPRL
ENST00000458537	0.994328619623901	SKIL
ENST00000338745	0.994130333797268	SATB1
ENST00000375994	0.994104825264831	MYLK2
ENST00000282388	0.99372891571849	ZFP36L2
ENST00000450307	0.992303746307394	C8orf46
ENST00000373504	0.992208426885288	CHIC1
ENST00000373747	0.991945764199242	PUM1
ENST00000277570	0.990236518256296	PROSER2
ENST00000287272	0.989928029017968	UNC5D
ENST00000355999	0.988985383910964	STK39
ENST00000349213	0.988059333811652	ARID4B
ENST00000366630	0.986715398278672	SIPA1L2
ENST00000399151	0.985523686387066	DOPEY2
ENST00000498907	0.985208704220163	CEBPA
ENST00000403263	0.984592536651146	INO80D
ENST00000409672	0.984493821098676	SCN9A
ENST00000538489	0.983400047165291	UHMK1
ENST00000278379	0.982617075608123	SLC1A2
ENST00000343882	0.982519095092317	FOXO3
ENST00000377047	0.982049677831438	GPC6
ENST00000367816	0.98144607841539	ATP1B1
ENST00000609686	0.980666802786555	GRIN2B
ENST00000382689	0.979563099352535	DEFA1B
ENST00000382679	0.978779663688348	DEFA1
ENST00000452722	0.977675477533324	CADM1
ENST00000253699	0.97753921081471	RBSN
ENST00000238081	0.976978501737613	YWHAQ
ENST00000508487	0.976825441468589	CXCL2
ENST00000380205	0.976247424091904	IFNA8
ENST00000481530	0.976071438061165	KIAA1524
ENST00000525514	0.975532114667451	MYB
ENST00000348340	0.974499158603848	C8orf34
ENST00000324000	0.97448095993862	ST8SIA3
ENST00000340368	0.9740381485851	INSIG1
ENST00000355360	0.973766841810147	PGBD2
ENST00000215832	0.973132706452407	MAPK1
ENST00000374864	0.972942490697277	ITCH
ENST00000348849	0.972846548637799	RBMS1
ENST00000591455	0.972303591239185	CYTH1
ENST00000296026	0.971876548485954	CXCL3
ENST00000330022	0.971398744070513	SETD2
ENST00000405844	0.971268786016512	TMEM196
ENST00000392845	0.971231743099169	SLC33A1
ENST00000380154	0.970916349421183	UBXN8
ENST00000395761	0.970036478330258	CXCL1
ENST00000298943	0.969494005842814	C1QL3
ENST00000626493	0.969438444017013	KIF1BP
ENST00000324344	0.969011562257166	DCUN1D3
ENST00000263168	0.96757881658443	CAPZA1
ENST00000327857	0.967325043405757	DEFA3
ENST00000266563	0.966842967160228	PEX5
ENST00000614987	0.966814775691581	RPS6KA5
ENST00000286713	0.96645366881158	STOM
ENST00000571371	0.966345533739686	CA10
ENST00000353855	0.966008159696655	DNMT3B
ENST00000376572	0.965932642520526	KIAA2013
ENST00000566423	0.965711263253997	ARPP19
ENST00000263409	0.965645048849951	LIFR
ENST00000299613	0.965358019654212	WEE1
ENST00000530811	0.964978026275493	PUS3
ENST00000309859	0.964234819090864	GGA2
ENST00000570760	0.964109276724741	CTD-2545G14.7
ENST00000297788	0.963799710359054	CCDC136
ENST00000280098	0.963752518600211	SPOPL
ENST00000336868	0.963576518895383	NXN
ENST00000357731	0.963221590253572	NEGR1
ENST00000237455	0.963138852157905	RNF103
ENST00000415149	0.962509421695092	BBX
ENST00000262160	0.96237169015389	SMAD2
ENST00000296953	0.961875086764194	CREBRF
ENST00000397843	0.961225665049824	ARHGEF12
ENST00000448246	0.960833543757237	SP4
ENST00000239940	0.959733386204057	PFN2
ENST00000310454	0.959679491203379	GPD2
ENST00000479391	0.958732299513544	ERCC6L2
ENST00000421587	0.9582542911359	CASK
ENST00000621003	0.958204024904375	EPB41L4A
ENST00000254799	0.956162502137733	GRSF1
ENST00000249501	0.956062185906954	HOXD10
ENST00000335012	0.955756233550122	C3orf70
ENST00000382004	0.955507842179317	RFX3
ENST00000055682	0.955304199585657	KIAA2022
ENST00000310455	0.954984734734653	PPP1R3B
ENST00000373275	0.954714406635694	BRWD3
ENST00000273320	0.953860897346698	ZKSCAN7
ENST00000245680	0.953424467507146	SLC35F5
ENST00000394684	0.951732442599896	SGMS2
ENST00000399959	0.951392175405726	DDX3X
ENST00000267811	0.950978992350736	TCF12
ENST00000399218	0.950837836239838	GAREM1
ENST00000599847	0.950697813835664	ZNF773
ENST00000358154	0.949588447262478	METTL9
ENST00000379565	0.949109920301599	RPS6KA3
ENST00000378616	0.948867313590235	XK
ENST00000396368	0.948669315854785	KIAA0430
ENST00000546954	0.948450533440071	TRIAP1
ENST00000217086	0.94768849241481	SALL4
ENST00000369851	0.947526486413836	GNAI3
ENST00000367470	0.947349889007131	C1orf27
ENST00000379400	0.947323550807776	RASSF2
ENST00000304101	0.94606111413031	KCNS3
ENST00000005284	0.944990499001515	CACNG3
ENST00000367580	0.944511114324189	MR1
ENST00000380494	0.94378441246465	COL4A3BP
ENST00000309733	0.943596229386568	C4orf32
ENST00000431721	0.943437679613861	IP6K2
ENST00000442697	0.942503807199377	DNAJB14
ENST00000321341	0.941456233671196	ME2
ENST00000251871	0.93962877898922	MED17
ENST00000533089	0.938192741025753	TGFBR3
ENST00000355413	0.9380625302331	AGK
ENST00000273375	0.937898319183437	RABL3
ENST00000358070	0.935851563196626	DCX
ENST00000370828	0.935472668123681	GPC4
ENST00000233735	0.934835342832594	REG1A
ENST00000225388	0.932851374961843	NUFIP2
ENST00000234453	0.932665284906852	PLEKHA3
ENST00000369248	0.931685304543026	FAM160B1
ENST00000375400	0.931293549379115	SVIL
ENST00000398951	0.931002045370585	DTNB
ENST00000303575	0.930316228344258	TMED10
ENST00000408967	0.930026821324516	TMEM257
ENST00000370536	0.929488299795042	SOX3
ENST00000616513	0.928010516806719	ALG11
ENST00000306503	0.927616820603347	SOCS5
ENST00000380050	0.92652205352102	CDK14
ENST00000375169	0.9257072769869	WNK3
ENST00000248598	0.925013186592482	FGL2
ENST00000323146	0.923900023880129	SLC35A4
ENST00000609748	0.922195600457414	BMP4
ENST00000623535	0.922113468798084	CDKL5
ENST00000359042	0.921401377910837	C17orf80
ENST00000216373	0.921231794759408	SOS2
ENST00000232905	0.9200770689303	EIF1B
ENST00000327979	0.91955242295684	FAM65C
ENST00000296777	0.918928242764047	CARTPT
ENST00000261888	0.91883841864719	PARP16
ENST00000323571	0.918736487867515	WIPF2
ENST00000394809	0.918360968655158	MYLK3
ENST00000618852	0.918097534833475	WASF2
ENST00000531673	0.918073663481611	PTS
ENST00000464756	0.917878774758931	NFXL1
ENST00000432648	0.917663682200324	AKIRIN1
ENST00000282369	0.916873311084297	TRIM36
ENST00000395010	0.916392046863254	LRRC20
ENST00000394053	0.916211439568337	MTHFD2
ENST00000251020	0.915123014431851	SALL1
ENST00000284637	0.914057054980008	SH3RF1
ENST00000381297	0.913891391360541	P2RY8
ENST00000271375	0.913520604666342	SFT2D2
ENST00000392894	0.913352891776674	RNF13
ENST00000330753	0.91304890438773	FLRT2
ENST00000396987	0.912419134378912	GPAT4
ENST00000419967	0.91240084401889	PRPF31
ENST00000271417	0.912252763580208	ILDR2
ENST00000568344	0.912032745269265	SYT16
ENST00000261441	0.911974157357816	RSBN1
ENST00000483815	0.911833227403834	C20orf24
ENST00000566029	0.910575515516583	CHD9
ENST00000372106	0.910269172723723	NXT2
ENST00000311028	0.90934219116515	NCALD
ENST00000242480	0.909061452469303	EGR2
ENST00000537553	0.909018322967907	CAPRIN2
ENST00000448775	0.908618402607745	CLMP
ENST00000537063	0.908614529454449	UBE3B
ENST00000395146	0.9076602352028	AFF1
ENST00000457475	0.905426720923671	CAMK2B
ENST00000313735	0.904899517186797	NOS2
ENST00000422660	0.904745392602326	RNASEH2B
ENST00000377294	0.904139596540252	ZKSCAN4
ENST00000301310	0.903738007157259	ZNF582
ENST00000489615	0.903437972322045	RABGAP1L
ENST00000535142	0.902587108151464	ZW10
ENST00000616983	0.902528055480919	GYPA
ENST00000251527	0.901077297348734	ESYT2
ENST00000396663	0.900626957440729	ARL4A
ENST00000306200	0.90051529861236	STX18
ENST00000484074	0.898292847313966	FNDC3A
ENST00000380874	0.897913839673073	FOXC1
ENST00000495910	0.897799775207349	NF1
ENST00000449833	0.896880338306589	SHANK2
ENST00000392477	0.896811024372832	NCOA7
ENST00000373659	0.896232558849445	ZBTB6
ENST00000216039	0.895811556290643	JOSD1
ENST00000376352	0.89570007942613	STXBP4
ENST00000261653	0.895107911771438	STX2
ENST00000338056	0.895091520431184	RUNDC3B
ENST00000342386	0.893205222103983	MASTL
ENST00000295628	0.892386108636023	LRRC58
ENST00000331426	0.892259745490221	RBM43
ENST00000357460	0.890746914988492	HOMEZ
ENST00000471702	0.88910209723542	NPHP3-ACAD11
ENST00000222248	0.888163004023397	SLC5A5
ENST00000302805	0.88787259403747	SPRY3
ENST00000353788	0.886674115933584	SNX16
ENST00000616933	0.886552727871678	SLC12A5
ENST00000602168	0.88643740227056	ERVV-1
ENST00000370966	0.886201127651961	DEPDC1
ENST00000507931	0.885813122045375	CDC20B
ENST00000507359	0.885643741137528	KCTD16
ENST00000316554	0.885295614710428	CCDC184
ENST00000617275	0.884781247807952	PLEKHA2
ENST00000376131	0.884384216607066	FGF14
ENST00000336079	0.884085694215839	DDX3Y
ENST00000592173	0.88259852648012	INO80C
ENST00000430069	0.88195206155581	TBL1XR1
